epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,21085.1,1.07563,0.67384,0.99951,0.79002,0.28368,0.33304,0.21907,0.87737,1.06336,0.62792,0.003466,0.003466,0.003466
68,21397.8,1.06254,0.66081,0.99357,0.7902,0.28322,0.33284,0.21857,0.87906,1.06017,0.62826,0.003367,0.003367,0.003367
69,21714.2,1.05527,0.64928,0.99514,0.78308,0.28454,0.33342,0.21824,0.88065,1.05437,0.62843,0.003268,0.003268,0.003268
70,22032.1,1.05631,0.65337,0.99829,0.77281,0.28569,0.33351,0.21757,0.88272,1.05895,0.62896,0.003169,0.003169,0.003169
71,22345.8,1.04721,0.64905,0.99074,0.77062,0.28526,0.33357,0.21734,0.88378,1.05752,0.62903,0.00307,0.00307,0.00307
72,22658.8,1.03488,0.64138,0.98651,0.77779,0.28411,0.3329,0.21739,0.886,1.05897,0.62969,0.002971,0.002971,0.002971
73,22971.7,1.03771,0.64482,0.98593,0.78133,0.28307,0.33308,0.21725,0.88736,1.05848,0.6304,0.002872,0.002872,0.002872
74,23284.7,1.04209,0.64242,0.98921,0.79473,0.28055,0.33258,0.21635,0.89037,1.05747,0.63173,0.002773,0.002773,0.002773
75,23598.3,1.03652,0.6399,0.98223,0.80786,0.27991,0.33263,0.21612,0.89338,1.05478,0.63304,0.002674,0.002674,0.002674
76,23911,1.03612,0.63223,0.98736,0.80662,0.27994,0.3325,0.21595,0.89502,1.05276,0.63356,0.002575,0.002575,0.002575
77,24225.1,1.03767,0.63521,0.98643,0.80951,0.27951,0.33196,0.21575,0.89664,1.04855,0.63393,0.002476,0.002476,0.002476
78,24537.1,1.01604,0.61993,0.98187,0.83435,0.27448,0.33139,0.21531,0.89891,1.04478,0.63464,0.002377,0.002377,0.002377
79,24851.1,1.02466,0.62217,0.98194,0.82095,0.27764,0.33179,0.21505,0.90094,1.0413,0.6354,0.002278,0.002278,0.002278
80,25164.2,1.01429,0.61637,0.9783,0.81341,0.27807,0.33197,0.21474,0.90313,1.03307,0.6368,0.002179,0.002179,0.002179
81,25476.9,1.00824,0.61181,0.97638,0.8084,0.27836,0.33149,0.21416,0.90493,1.02865,0.63778,0.00208,0.00208,0.00208
82,25789.4,1.00825,0.61224,0.97654,0.80882,0.27677,0.33089,0.21387,0.90633,1.02272,0.63844,0.001981,0.001981,0.001981
83,26103,1.01412,0.6186,0.97749,0.8094,0.27635,0.33077,0.21376,0.90822,1.018,0.63916,0.001882,0.001882,0.001882
84,26416.1,0.99358,0.6032,0.97204,0.80758,0.27638,0.33059,0.21365,0.9098,1.01316,0.63969,0.001783,0.001783,0.001783
85,26729.8,0.98074,0.59223,0.96895,0.80618,0.27678,0.33067,0.21337,0.91208,1.0102,0.64043,0.001684,0.001684,0.001684
86,27042.7,0.98053,0.5829,0.96821,0.80725,0.27639,0.33025,0.21319,0.91405,1.00434,0.64149,0.001585,0.001585,0.001585
87,27355.8,0.98036,0.59161,0.96431,0.80477,0.27606,0.32958,0.21271,0.91535,0.9978,0.64217,0.001486,0.001486,0.001486
88,27669.4,0.98088,0.58746,0.96476,0.80715,0.2762,0.3296,0.21237,0.91768,0.99441,0.64301,0.001387,0.001387,0.001387
89,27983.3,0.97812,0.58858,0.96708,0.81134,0.27491,0.32875,0.21196,0.9198,0.99116,0.64366,0.001288,0.001288,0.001288
90,28296.5,0.97164,0.58306,0.96487,0.81417,0.27462,0.32901,0.21178,0.92092,0.99198,0.64416,0.001189,0.001189,0.001189
91,28608.8,0.91316,0.53741,0.90307,0.80672,0.27577,0.32894,0.21186,0.92189,0.98108,0.64433,0.00109,0.00109,0.00109
92,28919.7,0.88857,0.51678,0.89442,0.82758,0.27232,0.32878,0.21176,0.92293,0.97132,0.64464,0.000991,0.000991,0.000991
93,29248.9,0.87766,0.50975,0.88989,0.82708,0.27218,0.32876,0.2115,0.92371,0.96317,0.64485,0.000892,0.000892,0.000892
94,29587,0.87913,0.50706,0.88799,0.83179,0.27074,0.32835,0.21122,0.92465,0.95877,0.64511,0.000793,0.000793,0.000793
95,29899.3,0.86213,0.50011,0.8854,0.83272,0.27002,0.32786,0.21091,0.92646,0.95574,0.64561,0.000694,0.000694,0.000694
96,30210.6,0.85716,0.48829,0.88405,0.83509,0.26916,0.32771,0.21055,0.9284,0.95159,0.64635,0.000595,0.000595,0.000595
97,30522.1,0.84677,0.48679,0.87922,0.83052,0.27002,0.32725,0.21027,0.93032,0.94782,0.64709,0.000496,0.000496,0.000496
98,30833.2,0.83379,0.47242,0.87822,0.8351,0.26869,0.32735,0.20996,0.93251,0.94473,0.64808,0.000397,0.000397,0.000397
99,31145,0.82795,0.47048,0.87108,0.83626,0.26873,0.32747,0.2099,0.93476,0.9428,0.64911,0.000298,0.000298,0.000298
100,31456.4,0.83193,0.4749,0.87414,0.82975,0.26959,0.3277,0.20966,0.93663,0.94198,0.64995,0.000199,0.000199,0.000199
